week;kvregion;region;specialization;gender;age_group;insurancecode;insurancetype;risk_groups;absolute;extrapolated
2024-48;Brandenburg;Region Ost;01;f;30-59;89111;GKV;;1;5
2024-48;Brandenburg;Region Ost;01;f;30-59;89112;GKV;COPD;1;5
2024-48;Brandenburg;Region Ost;01;f;30-59;89112;GKV;Hypertonie;1;5
2024-48;Brandenburg;Region Ost;01;f;30-59;89112;GKV;;12;63
2024-48;Brandenburg;Region Ost;01;f;30-59;89112;GKV;COPD;1;5
2024-48;Brandenburg;Region Ost;01;f;30-59;89112;GKV;Hypertonie;2;10
2024-48;Brandenburg;Region Ost;01;f;30-59;89112Y;GKV;;1;5
2024-48;Brandenburg;Region Ost;01;f;60-199;272;PKV;;1;5
2024-48;Brandenburg;Region Ost;01;f;60-199;375;PKV;;3;16
2024-48;Brandenburg;Region Ost;01;f;60-199;89111;GKV;;2;10
2024-48;Brandenburg;Region Ost;01;f;60-199;89111;GKV;;62;326
2024-48;Brandenburg;Region Ost;01;f;60-199;89111;GKV;COPD;1;5
2024-48;Brandenburg;Region Ost;01;f;60-199;89111;GKV;Chronische Herzkreislauf;4;21
2024-48;Brandenburg;Region Ost;01;f;60-199;89111;GKV;Chronische Leberkrankheit;1;5
2024-48;Brandenburg;Region Ost;01;f;60-199;89111;GKV;Diabetes T2;5;26
2024-48;Brandenburg;Region Ost;01;f;60-199;89111;GKV;Hypertonie;16;84
2024-48;Brandenburg;Region Ost;01;f;60-199;89112;GKV;;1;5
2024-48;Brandenburg;Region Ost;01;m;0-29;89111;GKV;;1;5
2024-48;Brandenburg;Region Ost;01;m;0-29;89112;GKV;;1;5
2024-48;Brandenburg;Region Ost;01;m;0-29;89112;GKV;;5;26
2024-48;Brandenburg;Region Ost;01;m;30-59;375;PKV;;3;16
2024-48;Brandenburg;Region Ost;01;m;30-59;89112;GKV;;2;10
2024-48;Brandenburg;Region Ost;01;m;30-59;89112;GKV;;17;89
2024-48;Brandenburg;Region Ost;01;m;30-59;89112;GKV;Chronische Leberkrankheit;1;5
2024-48;Brandenburg;Region Ost;01;m;30-59;89112;GKV;Diabetes T2;1;5
2024-48;Brandenburg;Region Ost;01;m;30-59;89112;GKV;Hypertonie;3;16
2024-48;Brandenburg;Region Ost;01;m;60-199;2;PKV;;1;5
2024-48;Brandenburg;Region Ost;01;m;60-199;250;PKV;;1;5
2024-48;Brandenburg;Region Ost;01;m;60-199;375;PKV;;5;26
2024-48;Brandenburg;Region Ost;01;m;60-199;377;PKV;;3;16
2024-48;Brandenburg;Region Ost;01;m;60-199;89111;GKV;;2;10
2024-48;Brandenburg;Region Ost;01;m;60-199;89111;GKV;Diabetes T2;2;10
2024-48;Brandenburg;Region Ost;01;m;60-199;89111;GKV;Hypertonie;2;10
2024-48;Brandenburg;Region Ost;01;m;60-199;89111;GKV;;46;242
2024-48;Brandenburg;Region Ost;01;m;60-199;89111;GKV;Asthma;1;5
2024-48;Brandenburg;Region Ost;01;m;60-199;89111;GKV;COPD;1;5
2024-48;Brandenburg;Region Ost;01;m;60-199;89111;GKV;Chronische Herzkreislauf;3;16
2024-48;Brandenburg;Region Ost;01;m;60-199;89111;GKV;Chronische Leberkrankheit;2;10
2024-48;Brandenburg;Region Ost;01;m;60-199;89111;GKV;Diabetes T2;3;16
2024-48;Brandenburg;Region Ost;01;m;60-199;89111;GKV;Hypertonie;9;47
2024-48;Brandenburg;Region Ost;01;m;60-199;89112;GKV;;1;5
2024-48;Brandenburg;Region Ost;03;f;0-29;89112;GKV;;1;99
2024-48;Brandenburg;Region Ost;03;f;0-29;89112;GKV;Asthma;1;99
2024-48;Brandenburg;Region Ost;03;f;30-59;89112;GKV;;5;496
2024-48;Brandenburg;Region Ost;03;f;30-59;89112;GKV;Asthma;3;297
2024-48;Brandenburg;Region Ost;03;f;30-59;89112;GKV;Diabetes T2;1;99
2024-48;Brandenburg;Region Ost;03;f;30-59;89112;GKV;Hypertonie;3;297
2024-48;Brandenburg;Region Ost;03;f;60-199;375;PKV;;1;99
2024-48;Brandenburg;Region Ost;03;f;60-199;377;PKV;;1;99
2024-48;Brandenburg;Region Ost;03;f;60-199;89111;GKV;;7;694
2024-48;Brandenburg;Region Ost;03;f;60-199;89111;GKV;Hypertonie;1;99
2024-48;Brandenburg;Region Ost;03;f;60-199;89111;GKV;;21;2082
2024-48;Brandenburg;Region Ost;03;f;60-199;89111;GKV;Asthma;3;297
2024-48;Brandenburg;Region Ost;03;f;60-199;89111;GKV;Diabetes T2;2;198
2024-48;Brandenburg;Region Ost;03;f;60-199;89111;GKV;Hypertonie;4;397
2024-48;Brandenburg;Region Ost;03;f;60-199;89112;GKV;;1;99
2024-48;Brandenburg;Region Ost;03;m;30-59;89112;GKV;;2;198
2024-48;Brandenburg;Region Ost;03;m;30-59;89112;GKV;;6;595
2024-48;Brandenburg;Region Ost;03;m;30-59;89112;GKV;Asthma;1;99
2024-48;Brandenburg;Region Ost;03;m;60-199;375;PKV;Chronische Herzkreislauf;1;99
2024-48;Brandenburg;Region Ost;03;m;60-199;375;PKV;Diabetes T2;1;99
2024-48;Brandenburg;Region Ost;03;m;60-199;375;PKV;Hypertonie;1;99
2024-48;Brandenburg;Region Ost;03;m;60-199;375;PKV;;1;99
2024-48;Brandenburg;Region Ost;03;m;60-199;377;PKV;;1;99
2024-48;Brandenburg;Region Ost;03;m;60-199;89111;GKV;;4;397
2024-48;Brandenburg;Region Ost;03;m;60-199;89111;GKV;;15;1487
2024-48;Brandenburg;Region Ost;03;m;60-199;89111;GKV;Chronische Herzkreislauf;1;99
2024-48;Brandenburg;Region Ost;03;m;60-199;89111;GKV;Diabetes T2;1;99
2024-48;Brandenburg;Region Ost;03;m;60-199;89111;GKV;Hypertonie;13;1289
2024-48;Bremen;Region Nord;01;f;0-29;89112;GKV;;1;35
2024-48;Bremen;Region Nord;01;f;30-59;89112;GKV;Chronische Herzkreislauf;1;35
2024-48;Bremen;Region Nord;01;f;30-59;89112;GKV;;9;313
2024-48;Bremen;Region Nord;01;f;60-199;1;PKV;;3;104
2024-48;Bremen;Region Nord;01;f;60-199;3585H1;PKV;;1;35
2024-48;Bremen;Region Nord;01;f;60-199;375;PKV;;1;35
2024-48;Bremen;Region Nord;01;f;60-199;89111;GKV;;5;174
2024-48;Bremen;Region Nord;01;f;60-199;89111;GKV;;28;973
2024-48;Bremen;Region Nord;01;f;60-199;89111;GKV;Chronische Herzkreislauf;1;35
2024-48;Bremen;Region Nord;01;f;60-199;89112;GKV;;1;35
2024-48;Bremen;Region Nord;01;m;30-59;89112;GKV;;5;174
2024-48;Bremen;Region Nord;01;m;60-199;377;PKV;;2;70
2024-48;Bremen;Region Nord;01;m;60-199;5;PKV;;1;35
2024-48;Bremen;Region Nord;01;m;60-199;89111;GKV;;3;104
2024-48;Bremen;Region Nord;01;m;60-199;89111;GKV;;13;452
2024-48;Bremen;Region Nord;01;m;60-199;89111;GKV;Chronische Herzkreislauf;1;35
2024-48;Bremen;Region Nord;01;m;60-199;89111;GKV;Diabetes T2;2;70
2024-48;Bremen;Region Nord;01;m;60-199;89111;GKV;Hypertonie;1;35
2024-48;Bremen;Region Nord;02;f;30-59;89111;GKV;;1;2
2024-48;Bremen;Region Nord;02;f;30-59;89112;GKV;;1;2
2024-48;Bremen;Region Nord;02;f;30-59;89112;GKV;;4;6
2024-48;Bremen;Region Nord;02;f;60-199;89111;GKV;;15;22
2024-48;Bremen;Region Nord;02;m;30-59;89112;GKV;;4;6
2024-48;Bremen;Region Nord;02;m;60-199;375;PKV;;1;2
2024-48;Bremen;Region Nord;02;m;60-199;89111;GKV;;2;3
2024-48;Bremen;Region Nord;02;m;60-199;89111;GKV;;5;8
2024-48;Bremen;Region Nord;03;f;0-29;89112;GKV;;1;30
2024-48;Bremen;Region Nord;03;f;30-59;375;PKV;;2;59
2024-48;Bremen;Region Nord;03;f;30-59;89111;GKV;;3;88
2024-48;Bremen;Region Nord;03;f;30-59;89111;GKV;Chronische Herzkreislauf;1;30
2024-48;Bremen;Region Nord;03;f;30-59;89112;GKV;;3;88
2024-48;Bremen;Region Nord;03;f;30-59;89112;GKV;Chronische Herzkreislauf;1;30
2024-48;Bremen;Region Nord;03;f;30-59;89112;GKV;;4;118
2024-48;Bremen;Region Nord;03;f;30-59;89112Y;GKV;;1;30
2024-48;Bremen;Region Nord;03;f;60-199;2;PKV;;1;30
2024-48;Bremen;Region Nord;03;f;60-199;375;PKV;;1;30
2024-48;Bremen;Region Nord;03;f;60-199;375;PKV;;1;30
2024-48;Bremen;Region Nord;03;f;60-199;89111;GKV;;22;649
2024-48;Bremen;Region Nord;03;f;60-199;89111;GKV;Chronische Herzkreislauf;1;30
2024-48;Bremen;Region Nord;03;f;60-199;89111;GKV;Hypertonie;2;59
2024-48;Bremen;Region Nord;03;f;60-199;89111;GKV;;22;649
2024-48;Bremen;Region Nord;03;f;60-199;89111;GKV;Diabetes T2;1;30
2024-48;Bremen;Region Nord;03;f;60-199;89112;GKV;;3;88
2024-48;Bremen;Region Nord;03;f;60-199;89112;GKV;Diabetes T2;1;30
2024-48;Bremen;Region Nord;03;m;0-29;89111;GKV;;1;30
2024-48;Bremen;Region Nord;03;m;0-29;89112;GKV;;2;59
2024-48;Bremen;Region Nord;03;m;30-59;375;PKV;;1;30
2024-48;Bremen;Region Nord;03;m;30-59;89111;GKV;;1;30
2024-48;Bremen;Region Nord;03;m;30-59;89112;GKV;;4;118
2024-48;Bremen;Region Nord;03;m;30-59;89112;GKV;Hypertonie;1;30
2024-48;Bremen;Region Nord;03;m;30-59;89112;GKV;;4;118
2024-48;Bremen;Region Nord;03;m;60-199;375;PKV;;1;30
2024-48;Bremen;Region Nord;03;m;60-199;375;PKV;;2;59
2024-48;Bremen;Region Nord;03;m;60-199;89111;GKV;;18;531
2024-48;Bremen;Region Nord;03;m;60-199;89111;GKV;Hypertonie;1;30
2024-48;Bremen;Region Nord;03;m;60-199;89111;GKV;;13;384
2024-48;Bremen;Region Nord;03;m;60-199;89111;GKV;Chronische Herzkreislauf;1;30
2024-48;Bremen;Region Nord;03;m;60-199;89112;GKV;;1;30
2024-48;Hamburg;Region Nord;01;f;0-29;89112;GKV;;2;64
2024-48;Hamburg;Region Nord;01;f;30-59;377;PKV;;1;32
2024-48;Hamburg;Region Nord;01;f;30-59;89111;GKV;;1;32
2024-48;Hamburg;Region Nord;01;f;30-59;89112;GKV;;7;223
2024-48;Hamburg;Region Nord;01;f;30-59;89112;GKV;Hypertonie;1;32
2024-48;Hamburg;Region Nord;01;f;30-59;89112;GKV;;11;350
2024-48;Hamburg;Region Nord;01;f;30-59;89112;GKV;Asthma;1;32
2024-48;Hamburg;Region Nord;01;f;60-199;2;PKV;;2;64
2024-48;Hamburg;Region Nord;01;f;60-199;375;PKV;;6;191
2024-48;Hamburg;Region Nord;01;f;60-199;375;PKV;Hypertonie;1;32
2024-48;Hamburg;Region Nord;01;f;60-199;377;PKV;;1;32
2024-48;Hamburg;Region Nord;01;f;60-199;89111;GKV;;23;732
2024-48;Hamburg;Region Nord;01;f;60-199;89111;GKV;Hypertonie;3;96
2024-48;Hamburg;Region Nord;01;f;60-199;89111;GKV;;23;732
2024-48;Hamburg;Region Nord;01;f;60-199;89111;GKV;Diabetes T2;1;32
2024-48;Hamburg;Region Nord;01;m;0-29;89112;GKV;;1;32
2024-48;Hamburg;Region Nord;01;m;0-29;89112;GKV;;3;96
2024-48;Hamburg;Region Nord;01;m;30-59;1;PKV;;1;32
2024-48;Hamburg;Region Nord;01;m;30-59;375;PKV;;1;32
2024-48;Hamburg;Region Nord;01;m;30-59;375;PKV;Diabetes T2;1;32
2024-48;Hamburg;Region Nord;01;m;30-59;89111;GKV;;1;32
2024-48;Hamburg;Region Nord;01;m;30-59;89112;GKV;;9;287
2024-48;Hamburg;Region Nord;01;m;30-59;89112;GKV;;11;350
2024-48;Hamburg;Region Nord;01;m;30-59;89112;GKV;Asthma;1;32
2024-48;Hamburg;Region Nord;01;m;30-59;89112;GKV;Hypertonie;1;32
2024-48;Hamburg;Region Nord;01;m;60-199;2;PKV;;1;32
2024-48;Hamburg;Region Nord;01;m;60-199;375;PKV;;9;287
2024-48;Hamburg;Region Nord;01;m;60-199;375;PKV;;3;96
2024-48;Hamburg;Region Nord;01;m;60-199;377;PKV;;1;32
2024-48;Hamburg;Region Nord;01;m;60-199;377;PKV;;1;32
2024-48;Hamburg;Region Nord;01;m;60-199;70;PKV;;1;32
2024-48;Hamburg;Region Nord;01;m;60-199;89111;GKV;;14;446
2024-48;Hamburg;Region Nord;01;m;60-199;89111;GKV;Chronische Herzkreislauf;1;32
2024-48;Hamburg;Region Nord;01;m;60-199;89111;GKV;Diabetes T2;1;32
2024-48;Hamburg;Region Nord;01;m;60-199;89111;GKV;Hypertonie;2;64
2024-48;Hamburg;Region Nord;01;m;60-199;89111;GKV;;22;701
2024-48;Hamburg;Region Nord;01;m;60-199;89111;GKV;Hypertonie;2;64
2024-48;Hamburg;Region Nord;03;f;0-29;89112;GKV;;1;53
2024-48;Hamburg;Region Nord;03;f;30-59;375;PKV;;1;53
2024-48;Hamburg;Region Nord;03;f;30-59;89112;GKV;;1;53
2024-48;Hamburg;Region Nord;03;f;30-59;89112;GKV;;7;372
2024-48;Hamburg;Region Nord;03;f;30-59;89112Y;GKV;Diabetes T2;1;53
2024-48;Hamburg;Region Nord;03;f;60-199;375;PKV;;9;478
2024-48;Hamburg;Region Nord;03;f;60-199;375;PKV;;1;53
2024-48;Hamburg;Region Nord;03;f;60-199;375;PKV;;1;53
2024-48;Hamburg;Region Nord;03;f;60-199;377;PKV;;3;159
2024-48;Hamburg;Region Nord;03;f;60-199;7;PKV;;1;53
2024-48;Hamburg;Region Nord;03;f;60-199;89111;GKV;;16;850
2024-48;Hamburg;Region Nord;03;f;60-199;89111;GKV;Hypertonie;3;159
2024-48;Hamburg;Region Nord;03;f;60-199;89111;GKV;;20;1063
2024-48;Hamburg;Region Nord;03;f;60-199;89112;GKV;;1;53
2024-48;Hamburg;Region Nord;03;m;30-59;1;PKV;;1;53
2024-48;Hamburg;Region Nord;03;m;30-59;375;GKV;;1;53
2024-48;Hamburg;Region Nord;03;m;30-59;375;PKV;;3;159
2024-48;Hamburg;Region Nord;03;m;30-59;375;PKV;;1;53
2024-48;Hamburg;Region Nord;03;m;30-59;89112;GKV;;4;213
2024-48;Hamburg;Region Nord;03;m;30-59;89112;GKV;;2;106
2024-48;Hamburg;Region Nord;03;m;30-59;89112Y;GKV;;1;53
2024-48;Hamburg;Region Nord;03;m;60-199;2;PKV;;2;106
2024-48;Hamburg;Region Nord;03;m;60-199;3574;PKV;;1;53
2024-48;Hamburg;Region Nord;03;m;60-199;3621;PKV;;1;53
2024-48;Hamburg;Region Nord;03;m;60-199;375;GKV;;1;53
2024-48;Hamburg;Region Nord;03;m;60-199;375;PKV;;5;266
2024-48;Hamburg;Region Nord;03;m;60-199;375;PKV;;2;106
2024-48;Hamburg;Region Nord;03;m;60-199;375;PKV;;1;53
2024-48;Hamburg;Region Nord;03;m;60-199;377;PKV;;1;53
2024-48;Hamburg;Region Nord;03;m;60-199;89111;GKV;;10;531
2024-48;Hamburg;Region Nord;03;m;60-199;89111;GKV;Asthma;1;53
2024-48;Hamburg;Region Nord;03;m;60-199;89111;GKV;Hypertonie;4;213
2024-48;Hamburg;Region Nord;03;m;60-199;89111;GKV;;17;903
2024-48;Hamburg;Region Nord;03;m;60-199;89111;GKV;Chronische Herzkreislauf;1;53
2024-48;Hamburg;Region Nord;03;m;60-199;89111;GKV;Hypertonie;1;53
2024-48;Hessen;Region West;01;f;0-29;89112;GKV;;3;122
2024-48;Hessen;Region West;01;f;0-29;89112;GKV;Asthma;1;41
2024-48;Hessen;Region West;01;f;0-29;89112;GKV;;9;365
2024-48;Hessen;Region West;01;f;0-29;89112;GKV;Asthma;2;81
2024-48;Hessen;Region West;01;f;0-29;89112Y;GKV;;1;41
2024-48;Hessen;Region West;01;f;30-59;1;PKV;;1;41
2024-48;Hessen;Region West;01;f;30-59;2;PKV;;1;41
2024-48;Hessen;Region West;01;f;30-59;375;PKV;;6;243
2024-48;Hessen;Region West;01;f;30-59;375;PKV;;1;41
2024-48;Hessen;Region West;01;f;30-59;51;PKV;;1;41
2024-48;Hessen;Region West;01;f;30-59;89111;GKV;;2;81
2024-48;Hessen;Region West;01;f;30-59;89112;GKV;;11;446
2024-48;Hessen;Region West;01;f;30-59;89112;GKV;Chronische Herzkreislauf;1;41
2024-48;Hessen;Region West;01;f;30-59;89112;GKV;Diabetes T2;2;81
2024-48;Hessen;Region West;01;f;30-59;89112;GKV;Hypertonie;2;81
2024-48;Hessen;Region West;01;f;30-59;89112;GKV;;61;2471
2024-48;Hessen;Region West;01;f;30-59;89112;GKV;Asthma;2;81
2024-48;Hessen;Region West;01;f;30-59;89112;GKV;Diabetes T2;1;41
2024-48;Hessen;Region West;01;f;30-59;89112Y;GKV;Asthma;1;41
2024-48;Hessen;Region West;01;f;60-199;375;PKV;;10;405
2024-48;Hessen;Region West;01;f;60-199;375;PKV;Chronische Leberkrankheit;1;41
2024-48;Hessen;Region West;01;f;60-199;375;PKV;;2;81
2024-48;Hessen;Region West;01;f;60-199;375;PKV;;2;81
2024-48;Hessen;Region West;01;f;60-199;375;PKV;Hypertonie;1;41
2024-48;Hessen;Region West;01;f;60-199;375a;PKV;;1;41
2024-48;Hessen;Region West;01;f;60-199;377;PKV;;1;41
2024-48;Hessen;Region West;01;f;60-199;5;PKV;Hypertonie;1;41
2024-48;Hessen;Region West;01;f;60-199;89111;GKV;;22;891
2024-48;Hessen;Region West;01;f;60-199;89111;GKV;Asthma;1;41
2024-48;Hessen;Region West;01;f;60-199;89111;GKV;Chronische Herzkreislauf;2;81
2024-48;Hessen;Region West;01;f;60-199;89111;GKV;Chronische Leberkrankheit;1;41
2024-48;Hessen;Region West;01;f;60-199;89111;GKV;Diabetes T2;2;81
2024-48;Hessen;Region West;01;f;60-199;89111;GKV;Hypertonie;1;41
2024-48;Hessen;Region West;01;f;60-199;89111;GKV;;159;6442
2024-48;Hessen;Region West;01;f;60-199;89111;GKV;Asthma;2;81
2024-48;Hessen;Region West;01;f;60-199;89111;GKV;Chronische Herzkreislauf;2;81
2024-48;Hessen;Region West;01;f;60-199;89111;GKV;Chronische Leberkrankheit;1;41
2024-48;Hessen;Region West;01;f;60-199;89111;GKV;Diabetes T2;11;446
2024-48;Hessen;Region West;01;f;60-199;89111;GKV;Hypertonie;13;527
2024-48;Hessen;Region West;01;f;60-199;89112;GKV;;2;81
2024-48;Hessen;Region West;01;f;60-199;89112;GKV;COPD;1;41
2024-48;Hessen;Region West;01;m;0-29;375;PKV;;2;81
2024-48;Hessen;Region West;01;m;0-29;70;PKV;;1;41
2024-48;Hessen;Region West;01;m;0-29;89112;GKV;;1;41
2024-48;Hessen;Region West;01;m;0-29;89112;GKV;;11;446
2024-48;Hessen;Region West;01;m;30-59;375;PKV;;4;162
2024-48;Hessen;Region West;01;m;30-59;375;PKV;;1;41
2024-48;Hessen;Region West;01;m;30-59;89112;GKV;;12;486
2024-48;Hessen;Region West;01;m;30-59;89112;GKV;;42;1702
2024-48;Hessen;Region West;01;m;30-59;89112;GKV;Asthma;2;81
2024-48;Hessen;Region West;01;m;30-59;89112;GKV;COPD;1;41
2024-48;Hessen;Region West;01;m;30-59;89112;GKV;Chronische Herzkreislauf;1;41
2024-48;Hessen;Region West;01;m;30-59;89112;GKV;Diabetes T2;5;203
2024-48;Hessen;Region West;01;m;30-59;89112;GKV;Hypertonie;8;324
2024-48;Hessen;Region West;01;m;30-59;89112Y;GKV;;2;81
2024-48;Hessen;Region West;01;m;60-199;1;PKV;;3;122
2024-48;Hessen;Region West;01;m;60-199;28;PKV;;1;41
2024-48;Hessen;Region West;01;m;60-199;3;PKV;;1;41
2024-48;Hessen;Region West;01;m;60-199;375;GKV;;1;41
2024-48;Hessen;Region West;01;m;60-199;375;PKV;;21;851
2024-48;Hessen;Region West;01;m;60-199;375;PKV;Hypertonie;1;41
2024-48;Hessen;Region West;01;m;60-199;375;PKV;;2;81
2024-48;Hessen;Region West;01;m;60-199;377;PKV;;2;81
2024-48;Hessen;Region West;01;m;60-199;377;PKV;Chronische Leberkrankheit;1;41
2024-48;Hessen;Region West;01;m;60-199;377;PKV;;1;41
2024-48;Hessen;Region West;01;m;60-199;5;PKV;;1;41
2024-48;Hessen;Region West;01;m;60-199;50;PKV;;1;41
2024-48;Hessen;Region West;01;m;60-199;89111;GKV;;27;1094
2024-48;Hessen;Region West;01;m;60-199;89111;GKV;Asthma;1;41
2024-48;Hessen;Region West;01;m;60-199;89111;GKV;COPD;1;41
2024-48;Hessen;Region West;01;m;60-199;89111;GKV;Diabetes T2;1;41
2024-48;Hessen;Region West;01;m;60-199;89111;GKV;Hypertonie;4;162
2024-48;Hessen;Region West;01;m;60-199;89111;GKV;;150;6077
2024-48;Hessen;Region West;01;m;60-199;89111;GKV;COPD;1;41
2024-48;Hessen;Region West;01;m;60-199;89111;GKV;Chronische Herzkreislauf;5;203
2024-48;Hessen;Region West;01;m;60-199;89111;GKV;Chronische Leberkrankheit;2;81
2024-48;Hessen;Region West;01;m;60-199;89111;GKV;Diabetes T2;7;284
2024-48;Hessen;Region West;01;m;60-199;89111;GKV;Hypertonie;12;486
2024-48;Hessen;Region West;01;m;60-199;89112;GKV;;1;41
2024-48;Hessen;Region West;01;m;60-199;89112;GKV;;1;41
2024-48;Hessen;Region West;02;f;30-59;89112;GKV;;1;0
2024-48;Hessen;Region West;02;f;30-59;89112;GKV;;1;0
2024-48;Hessen;Region West;02;f;60-199;89111;GKV;;2;0
2024-48;Hessen;Region West;02;f;60-199;89111;GKV;;3;0
2024-48;Hessen;Region West;02;f;60-199;89111;GKV;Chronische Leberkrankheit;1;0
2024-48;Hessen;Region West;02;f;60-199;89111;GKV;Diabetes T2;3;0
2024-48;Hessen;Region West;02;f;60-199;89111;GKV;Hypertonie;3;0
2024-48;Hessen;Region West;02;m;0-29;89112;GKV;;1;0
2024-48;Hessen;Region West;02;m;30-59;89112;GKV;;1;0
2024-48;Hessen;Region West;02;m;30-59;89112;GKV;;3;0
2024-48;Hessen;Region West;02;m;60-199;89111;GKV;;6;0
2024-48;Hessen;Region West;03;f;0-29;89112;GKV;;2;99
2024-48;Hessen;Region West;03;f;0-29;89112;GKV;;1;49
2024-48;Hessen;Region West;03;f;30-59;1;PKV;;1;49
2024-48;Hessen;Region West;03;f;30-59;3595H1;PKV;;1;49
2024-48;Hessen;Region West;03;f;30-59;375;PKV;;1;49
2024-48;Hessen;Region West;03;f;30-59;89111;GKV;;1;49
2024-48;Hessen;Region West;03;f;30-59;89111;GKV;;2;99
2024-48;Hessen;Region West;03;f;30-59;89112;GKV;;8;395
2024-48;Hessen;Region West;03;f;30-59;89112;GKV;Chronische Leberkrankheit;1;49
2024-48;Hessen;Region West;03;f;30-59;89112;GKV;Diabetes T1;1;49
2024-48;Hessen;Region West;03;f;30-59;89112;GKV;;26;1282
2024-48;Hessen;Region West;03;f;30-59;89112;GKV;Asthma;4;197
2024-48;Hessen;Region West;03;f;30-59;89112;GKV;COPD;1;49
2024-48;Hessen;Region West;03;f;30-59;89112;GKV;Chronische Herzkreislauf;2;99
2024-48;Hessen;Region West;03;f;30-59;89112;GKV;Diabetes T2;3;148
2024-48;Hessen;Region West;03;f;30-59;89112;GKV;Hypertonie;1;49
2024-48;Hessen;Region West;03;f;60-199;0E;PKV;;1;49
2024-48;Hessen;Region West;03;f;60-199;1;PKV;;3;148
2024-48;Hessen;Region West;03;f;60-199;1;PKV;;1;49
2024-48;Hessen;Region West;03;f;60-199;2;PKV;;1;49
2024-48;Hessen;Region West;03;f;60-199;2;PKV;Hypertonie;1;49
2024-48;Hessen;Region West;03;f;60-199;375;PKV;;11;543
2024-48;Hessen;Region West;03;f;60-199;375;PKV;;5;247
2024-48;Hessen;Region West;03;f;60-199;375;PKV;;4;197
2024-48;Hessen;Region West;03;f;60-199;375;PKV;;1;49
2024-48;Hessen;Region West;03;f;60-199;377;PKV;;2;99
2024-48;Hessen;Region West;03;f;60-199;377;PKV;;1;49
2024-48;Hessen;Region West;03;f;60-199;410;PKV;;1;49
2024-48;Hessen;Region West;03;f;60-199;89111;GKV;;60;2959
2024-48;Hessen;Region West;03;f;60-199;89111;GKV;Asthma;2;99
2024-48;Hessen;Region West;03;f;60-199;89111;GKV;Chronische Herzkreislauf;1;49
2024-48;Hessen;Region West;03;f;60-199;89111;GKV;Chronische Leberkrankheit;2;99
2024-48;Hessen;Region West;03;f;60-199;89111;GKV;Hypertonie;3;148
2024-48;Hessen;Region West;03;f;60-199;89111;GKV;;127;6264
2024-48;Hessen;Region West;03;f;60-199;89111;GKV;Asthma;4;197
2024-48;Hessen;Region West;03;f;60-199;89111;GKV;COPD;2;99
2024-48;Hessen;Region West;03;f;60-199;89111;GKV;Chronische Herzkreislauf;1;49
2024-48;Hessen;Region West;03;f;60-199;89111;GKV;Chronische Leberkrankheit;1;49
2024-48;Hessen;Region West;03;f;60-199;89111;GKV;Diabetes T2;3;148
2024-48;Hessen;Region West;03;f;60-199;89111;GKV;Hypertonie;8;395
2024-48;Hessen;Region West;03;m;0-29;375;PKV;;1;49
2024-48;Hessen;Region West;03;m;0-29;89112;GKV;;1;49
2024-48;Hessen;Region West;03;m;0-29;89112;GKV;;5;247
2024-48;Hessen;Region West;03;m;30-59;2;PKV;;1;49
2024-48;Hessen;Region West;03;m;30-59;375;PKV;;1;49
2024-48;Hessen;Region West;03;m;30-59;375;PKV;;1;49
2024-48;Hessen;Region West;03;m;30-59;375;PKV;;1;49
2024-48;Hessen;Region West;03;m;30-59;89111;GKV;;4;197
2024-48;Hessen;Region West;03;m;30-59;89112;GKV;;13;641
2024-48;Hessen;Region West;03;m;30-59;89112;GKV;Asthma;1;49
2024-48;Hessen;Region West;03;m;30-59;89112;GKV;Hypertonie;1;49
2024-48;Hessen;Region West;03;m;30-59;89112;GKV;;14;691
2024-48;Hessen;Region West;03;m;30-59;89112;GKV;Asthma;1;49
2024-48;Hessen;Region West;03;m;30-59;89112;GKV;Hypertonie;1;49
2024-48;Hessen;Region West;03;m;60-199;1;PKV;;3;148
2024-48;Hessen;Region West;03;m;60-199;375;PKV;;17;838
2024-48;Hessen;Region West;03;m;60-199;375;PKV;Hypertonie;1;49
2024-48;Hessen;Region West;03;m;60-199;375;PKV;;4;197
2024-48;Hessen;Region West;03;m;60-199;375;PKV;;1;49
2024-48;Hessen;Region West;03;m;60-199;375;PKV;;1;49
2024-48;Hessen;Region West;03;m;60-199;377;PKV;;4;197
2024-48;Hessen;Region West;03;m;60-199;5;PKV;;1;49
2024-48;Hessen;Region West;03;m;60-199;5;PKV;;2;99
2024-48;Hessen;Region West;03;m;60-199;89111;GKV;;30;1480
2024-48;Hessen;Region West;03;m;60-199;89111;GKV;Asthma;1;49
2024-48;Hessen;Region West;03;m;60-199;89111;GKV;Chronische Herzkreislauf;1;49
2024-48;Hessen;Region West;03;m;60-199;89111;GKV;Diabetes T2;3;148
2024-48;Hessen;Region West;03;m;60-199;89111;GKV;Hypertonie;7;345
2024-48;Hessen;Region West;03;m;60-199;89111;GKV;;66;3255
2024-48;Hessen;Region West;03;m;60-199;89111;GKV;Asthma;1;49
2024-48;Hessen;Region West;03;m;60-199;89111;GKV;COPD;1;49
2024-48;Hessen;Region West;03;m;60-199;89111;GKV;Chronische Leberkrankheit;1;49
2024-48;Hessen;Region West;03;m;60-199;89111;GKV;Diabetes T2;2;99
2024-48;Hessen;Region West;03;m;60-199;89111;GKV;Hypertonie;4;197
2024-48;Hessen;Region West;03;m;60-199;89112;GKV;Hypertonie;1;49
