week;kvregion;region;specialization;gender;age_group;insurancecode;insurancetype;risk_groups;absolute;extrapolated
2024-50;Nordrhein-Westfalen;Region West;3;f;60-199;89111;GKV;Diabetes T1;2;76
2024-50;Nordrhein-Westfalen;Region West;3;f;60-199;89111;GKV;Diabetes T2;24;917
2024-50;Nordrhein-Westfalen;Region West;3;f;60-199;89111;GKV;Hypertonie;30;1146
2024-50;Nordrhein-Westfalen;Region West;3;f;60-199;89111;GKV;nan;326;12456
2024-50;Nordrhein-Westfalen;Region West;3;f;60-199;89112;GKV;Chronische Herzkreislauf;1;38
2024-50;Nordrhein-Westfalen;Region West;3;f;60-199;89112;GKV;nan;6;229
2024-50;Nordrhein-Westfalen;Region West;3;m;0-29;89112;GKV;nan;8;305
2024-50;Nordrhein-Westfalen;Region West;3;m;30-59;1;PKV;nan;1;38
2024-50;Nordrhein-Westfalen;Region West;3;m;30-59;2;PKV;nan;1;38
2024-50;Nordrhein-Westfalen;Region West;3;m;30-59;375;PKV;nan;6;229
2024-50;Nordrhein-Westfalen;Region West;3;m;30-59;7;PKV;nan;1;38
2024-50;Nordrhein-Westfalen;Region West;3;m;30-59;89111;GKV;Asthma;1;38
2024-50;Nordrhein-Westfalen;Region West;3;m;30-59;89111;GKV;Chronische Leberkrankheit;1;38
2024-50;Nordrhein-Westfalen;Region West;3;m;30-59;89111;GKV;Hypertonie;1;38
2024-50;Nordrhein-Westfalen;Region West;3;m;30-59;89111;GKV;nan;5;191
2024-50;Nordrhein-Westfalen;Region West;3;m;30-59;89112;GKV;Asthma;1;38
2024-50;Nordrhein-Westfalen;Region West;3;m;30-59;89112;GKV;COPD;1;38
2024-50;Nordrhein-Westfalen;Region West;3;m;30-59;89112;GKV;Chronische Herzkreislauf;1;38
2024-50;Nordrhein-Westfalen;Region West;3;m;30-59;89112;GKV;Chronische Leberkrankheit;1;38
2024-50;Nordrhein-Westfalen;Region West;3;m;30-59;89112;GKV;Diabetes T1;1;38
2024-50;Nordrhein-Westfalen;Region West;3;m;30-59;89112;GKV;Diabetes T2;5;191
2024-50;Nordrhein-Westfalen;Region West;3;m;30-59;89112;GKV;Hypertonie;5;191
2024-50;Nordrhein-Westfalen;Region West;3;m;30-59;89112;GKV;nan;97;3706
2024-50;Nordrhein-Westfalen;Region West;3;m;30-59;89112T;GKV;nan;2;76
2024-50;Nordrhein-Westfalen;Region West;3;m;30-59;89112Y;GKV;Hypertonie;1;38
2024-50;Nordrhein-Westfalen;Region West;3;m;30-59;89112Y;GKV;nan;1;38
2024-50;Nordrhein-Westfalen;Region West;3;m;60-199;1;PKV;nan;1;38
2024-50;Nordrhein-Westfalen;Region West;3;m;60-199;15;PKV;nan;1;38
2024-50;Nordrhein-Westfalen;Region West;3;m;60-199;2;PKV;nan;3;114
2024-50;Nordrhein-Westfalen;Region West;3;m;60-199;3;PKV;COPD;1;38
2024-50;Nordrhein-Westfalen;Region West;3;m;60-199;3;PKV;Hypertonie;1;38
2024-50;Nordrhein-Westfalen;Region West;3;m;60-199;3;PKV;nan;1;38
2024-50;Nordrhein-Westfalen;Region West;3;m;60-199;3574;PKV;nan;1;38
2024-50;Nordrhein-Westfalen;Region West;3;m;60-199;375;GKV;Hypertonie;1;38
2024-50;Nordrhein-Westfalen;Region West;3;m;60-199;375;PKV;Chronische Leberkrankheit;1;38
2024-50;Nordrhein-Westfalen;Region West;3;m;60-199;375;PKV;nan;39;1490
2024-50;Nordrhein-Westfalen;Region West;3;m;60-199;377;PKV;nan;6;229
2024-50;Nordrhein-Westfalen;Region West;3;m;60-199;5;PKV;nan;2;76
2024-50;Nordrhein-Westfalen;Region West;3;m;60-199;50;PKV;nan;1;38
2024-50;Nordrhein-Westfalen;Region West;3;m;60-199;89111;GKV;Asthma;4;153
2024-50;Nordrhein-Westfalen;Region West;3;m;60-199;89111;GKV;COPD;5;191
2024-50;Nordrhein-Westfalen;Region West;3;m;60-199;89111;GKV;Chronische Herzkreislauf;11;420
2024-50;Nordrhein-Westfalen;Region West;3;m;60-199;89111;GKV;Chronische Leberkrankheit;2;76
2024-50;Nordrhein-Westfalen;Region West;3;m;60-199;89111;GKV;Diabetes T2;23;879
2024-50;Nordrhein-Westfalen;Region West;3;m;60-199;89111;GKV;Hypertonie;16;611
2024-50;Nordrhein-Westfalen;Region West;3;m;60-199;89111;GKV;nan;241;9209
2024-50;Nordrhein-Westfalen;Region West;3;m;60-199;89112;GKV;nan;5;191
2024-50;Rheinland-Pfalz;Region West;1;f;0-29;375;PKV;nan;1;54
2024-50;Rheinland-Pfalz;Region West;1;f;0-29;89112;GKV;nan;1;54
2024-50;Rheinland-Pfalz;Region West;1;f;30-59;03003;GKV;nan;1;54
2024-50;Rheinland-Pfalz;Region West;1;f;30-59;2;PKV;nan;1;54
2024-50;Rheinland-Pfalz;Region West;1;f;30-59;375;PKV;nan;1;54
2024-50;Rheinland-Pfalz;Region West;1;f;30-59;377;PKV;nan;1;54
2024-50;Rheinland-Pfalz;Region West;1;f;30-59;89112;GKV;Diabetes T2;2;109
2024-50;Rheinland-Pfalz;Region West;1;f;30-59;89112;GKV;Hypertonie;3;163
2024-50;Rheinland-Pfalz;Region West;1;f;30-59;89112;GKV;nan;23;1250
2024-50;Rheinland-Pfalz;Region West;1;f;30-59;89112Y;GKV;nan;1;54
2024-50;Rheinland-Pfalz;Region West;1;f;60-199;03221;GKV;nan;1;54
2024-50;Rheinland-Pfalz;Region West;1;f;60-199;03362;GKV;nan;1;54
2024-50;Rheinland-Pfalz;Region West;1;f;60-199;2;PKV;nan;2;109
2024-50;Rheinland-Pfalz;Region West;1;f;60-199;3;PKV;nan;1;54
2024-50;Rheinland-Pfalz;Region West;1;f;60-199;375;PKV;nan;6;326
2024-50;Rheinland-Pfalz;Region West;1;f;60-199;5;PKV;nan;1;54
2024-50;Rheinland-Pfalz;Region West;1;f;60-199;89111;GKV;Asthma;1;54
2024-50;Rheinland-Pfalz;Region West;1;f;60-199;89111;GKV;Chronische Herzkreislauf;2;109
2024-50;Rheinland-Pfalz;Region West;1;f;60-199;89111;GKV;Chronische Leberkrankheit;2;109
2024-50;Rheinland-Pfalz;Region West;1;f;60-199;89111;GKV;Diabetes T2;6;326
2024-50;Rheinland-Pfalz;Region West;1;f;60-199;89111;GKV;Hypertonie;5;271
2024-50;Rheinland-Pfalz;Region West;1;f;60-199;89111;GKV;nan;76;4129
2024-50;Rheinland-Pfalz;Region West;1;m;0-29;375;PKV;nan;1;54
2024-50;Rheinland-Pfalz;Region West;1;m;30-59;03221;GKV;nan;1;54
2024-50;Rheinland-Pfalz;Region West;1;m;30-59;375;PKV;Hypertonie;1;54
2024-50;Rheinland-Pfalz;Region West;1;m;30-59;375;PKV;nan;2;109
2024-50;Rheinland-Pfalz;Region West;1;m;30-59;89112;GKV;Chronische Leberkrankheit;1;54
2024-50;Rheinland-Pfalz;Region West;1;m;30-59;89112;GKV;Diabetes T2;1;54
2024-50;Rheinland-Pfalz;Region West;1;m;30-59;89112;GKV;Hypertonie;1;54
2024-50;Rheinland-Pfalz;Region West;1;m;30-59;89112;GKV;nan;23;1250
2024-50;Rheinland-Pfalz;Region West;1;m;60-199;1;PKV;nan;1;54
2024-50;Rheinland-Pfalz;Region West;1;m;60-199;29;PKV;nan;1;54
2024-50;Rheinland-Pfalz;Region West;1;m;60-199;35110;GKV;nan;1;54
2024-50;Rheinland-Pfalz;Region West;1;m;60-199;375;PKV;Diabetes T2;2;109
2024-50;Rheinland-Pfalz;Region West;1;m;60-199;375;PKV;Hypertonie;1;54
2024-50;Rheinland-Pfalz;Region West;1;m;60-199;375;PKV;nan;10;543
2024-50;Rheinland-Pfalz;Region West;1;m;60-199;7;PKV;nan;1;54
2024-50;Rheinland-Pfalz;Region West;1;m;60-199;89111;GKV;COPD;2;109
2024-50;Rheinland-Pfalz;Region West;1;m;60-199;89111;GKV;Chronische Herzkreislauf;5;272
2024-50;Rheinland-Pfalz;Region West;1;m;60-199;89111;GKV;Diabetes T2;9;489
2024-50;Rheinland-Pfalz;Region West;1;m;60-199;89111;GKV;Hypertonie;7;380
2024-50;Rheinland-Pfalz;Region West;1;m;60-199;89111;GKV;nan;52;2825
2024-50;Rheinland-Pfalz;Region West;1;m;60-199;89112;GKV;Asthma;1;54
2024-50;Rheinland-Pfalz;Region West;2;f;30-59;89112;GKV;nan;5;27
2024-50;Rheinland-Pfalz;Region West;2;f;60-199;89111;GKV;nan;1;5
2024-50;Rheinland-Pfalz;Region West;2;m;30-59;89112;GKV;nan;2;11
2024-50;Rheinland-Pfalz;Region West;2;m;60-199;375;PKV;nan;1;5
2024-50;Rheinland-Pfalz;Region West;2;m;60-199;89111;GKV;nan;1;5
2024-50;Rheinland-Pfalz;Region West;3;f;30-59;5;PKV;nan;1;104
2024-50;Rheinland-Pfalz;Region West;3;f;30-59;89112;GKV;nan;4;416
2024-50;Rheinland-Pfalz;Region West;3;f;60-199;1;PKV;nan;1;104
2024-50;Rheinland-Pfalz;Region West;3;f;60-199;375;PKV;nan;1;104
2024-50;Rheinland-Pfalz;Region West;3;f;60-199;89111;GKV;COPD;2;208
2024-50;Rheinland-Pfalz;Region West;3;f;60-199;89111;GKV;Chronische Herzkreislauf;1;104
2024-50;Rheinland-Pfalz;Region West;3;f;60-199;89111;GKV;Diabetes T2;2;208
2024-50;Rheinland-Pfalz;Region West;3;f;60-199;89111;GKV;Hypertonie;1;104
2024-50;Rheinland-Pfalz;Region West;3;f;60-199;89111;GKV;nan;12;1247
2024-50;Rheinland-Pfalz;Region West;3;m;30-59;1;PKV;nan;1;104
2024-50;Rheinland-Pfalz;Region West;3;m;30-59;89111;GKV;Diabetes T1;1;104
2024-50;Rheinland-Pfalz;Region West;3;m;30-59;89112;GKV;nan;2;208
2024-50;Rheinland-Pfalz;Region West;3;m;60-199;375;PKV;Chronische Herzkreislauf;1;104
2024-50;Rheinland-Pfalz;Region West;3;m;60-199;375;PKV;nan;2;208
2024-50;Rheinland-Pfalz;Region West;3;m;60-199;7;PKV;nan;1;104
2024-50;Rheinland-Pfalz;Region West;3;m;60-199;89111;GKV;Chronische Herzkreislauf;1;104
2024-50;Rheinland-Pfalz;Region West;3;m;60-199;89111;GKV;Diabetes T2;1;104
2024-50;Rheinland-Pfalz;Region West;3;m;60-199;89111;GKV;nan;14;1455
2024-50;Saarland;Region West;1;f;0-29;89112;GKV;nan;7;170
2024-50;Saarland;Region West;1;f;30-59;89112;GKV;nan;13;316
2024-50;Saarland;Region West;1;f;60-199;2;PKV;nan;1;24
2024-50;Saarland;Region West;1;f;60-199;375;PKV;Diabetes T2;1;24
2024-50;Saarland;Region West;1;f;60-199;375;PKV;Hypertonie;2;49
2024-50;Saarland;Region West;1;f;60-199;375;PKV;nan;5;122
2024-50;Saarland;Region West;1;f;60-199;89111;GKV;Chronische Herzkreislauf;2;49
2024-50;Saarland;Region West;1;f;60-199;89111;GKV;Chronische Leberkrankheit;1;24
2024-50;Saarland;Region West;1;f;60-199;89111;GKV;Diabetes T2;1;24
2024-50;Saarland;Region West;1;f;60-199;89111;GKV;Hypertonie;1;24
2024-50;Saarland;Region West;1;f;60-199;89111;GKV;nan;38;924
2024-50;Saarland;Region West;1;f;60-199;89112;GKV;nan;1;24
2024-50;Saarland;Region West;1;m;30-59;89112;GKV;Diabetes T2;1;24
2024-50;Saarland;Region West;1;m;30-59;89112;GKV;nan;8;195
2024-50;Saarland;Region West;1;m;60-199;375;PKV;Hypertonie;1;24
2024-50;Saarland;Region West;1;m;60-199;375;PKV;nan;7;170
2024-50;Saarland;Region West;1;m;60-199;377;PKV;nan;1;24
2024-50;Saarland;Region West;1;m;60-199;89111;GKV;COPD;1;24
2024-50;Saarland;Region West;1;m;60-199;89111;GKV;Chronische Herzkreislauf;1;24
2024-50;Saarland;Region West;1;m;60-199;89111;GKV;Chronische Leberkrankheit;1;24
2024-50;Saarland;Region West;1;m;60-199;89111;GKV;Diabetes T2;3;73
2024-50;Saarland;Region West;1;m;60-199;89111;GKV;Hypertonie;2;49
2024-50;Saarland;Region West;1;m;60-199;89111;GKV;nan;26;632
2024-50;Saarland;Region West;1;m;60-199;89112;GKV;nan;1;24
2024-50;Saarland;Region West;3;f;0-29;89112;GKV;nan;1;33
2024-50;Saarland;Region West;3;f;30-59;89111;GKV;nan;1;33
2024-50;Saarland;Region West;3;f;30-59;89112;GKV;Asthma;2;66
2024-50;Saarland;Region West;3;f;30-59;89112;GKV;COPD;1;33
2024-50;Saarland;Region West;3;f;30-59;89112;GKV;Hypertonie;1;33
2024-50;Saarland;Region West;3;f;30-59;89112;GKV;nan;6;198
2024-50;Saarland;Region West;3;f;60-199;375;PKV;nan;3;99
2024-50;Saarland;Region West;3;f;60-199;89111;GKV;Asthma;1;33
2024-50;Saarland;Region West;3;f;60-199;89111;GKV;COPD;2;66
2024-50;Saarland;Region West;3;f;60-199;89111;GKV;Chronische Herzkreislauf;1;33
2024-50;Saarland;Region West;3;f;60-199;89111;GKV;Hypertonie;2;66
2024-50;Saarland;Region West;3;f;60-199;89111;GKV;nan;16;530
2024-50;Saarland;Region West;3;m;0-29;89112;GKV;Asthma;1;33
2024-50;Saarland;Region West;3;m;30-59;375;PKV;nan;1;33
2024-50;Saarland;Region West;3;m;30-59;89112;GKV;Asthma;2;66
2024-50;Saarland;Region West;3;m;30-59;89112;GKV;COPD;2;66
2024-50;Saarland;Region West;3;m;30-59;89112;GKV;Diabetes T2;1;33
2024-50;Saarland;Region West;3;m;30-59;89112;GKV;Hypertonie;2;66
2024-50;Saarland;Region West;3;m;30-59;89112;GKV;nan;1;33
2024-50;Saarland;Region West;3;m;60-199;2;PKV;nan;1;33
2024-50;Saarland;Region West;3;m;60-199;375;PKV;Chronische Herzkreislauf;1;33
2024-50;Saarland;Region West;3;m;60-199;375;PKV;Hypertonie;1;33
2024-50;Saarland;Region West;3;m;60-199;375;PKV;nan;2;66
2024-50;Saarland;Region West;3;m;60-199;89111;GKV;Asthma;1;33
2024-50;Saarland;Region West;3;m;60-199;89111;GKV;Chronische Herzkreislauf;3;99
2024-50;Saarland;Region West;3;m;60-199;89111;GKV;Diabetes T2;1;33
2024-50;Saarland;Region West;3;m;60-199;89111;GKV;nan;16;530
2024-50;Sachsen;Region Ost;1;f;0-29;89112;GKV;nan;2;223
2024-50;Sachsen;Region Ost;1;f;30-59;1;PKV;nan;1;112
2024-50;Sachsen;Region Ost;1;f;30-59;3306;PKV;nan;1;112
2024-50;Sachsen;Region Ost;1;f;30-59;89111;GKV;nan;1;112
2024-50;Sachsen;Region Ost;1;f;30-59;89112;GKV;nan;6;669
2024-50;Sachsen;Region Ost;1;f;60-199;375;PKV;nan;1;112
2024-50;Sachsen;Region Ost;1;f;60-199;89111;GKV;COPD;2;223
2024-50;Sachsen;Region Ost;1;f;60-199;89111;GKV;Chronische Herzkreislauf;1;112
2024-50;Sachsen;Region Ost;1;f;60-199;89111;GKV;Chronische Leberkrankheit;1;112
2024-50;Sachsen;Region Ost;1;f;60-199;89111;GKV;Diabetes T2;4;447
2024-50;Sachsen;Region Ost;1;f;60-199;89111;GKV;Hypertonie;5;558
2024-50;Sachsen;Region Ost;1;f;60-199;89111;GKV;nan;46;5131
2024-50;Sachsen;Region Ost;1;m;0-29;375;PKV;nan;1;112
2024-50;Sachsen;Region Ost;1;m;30-59;375;PKV;nan;1;112
2024-50;Sachsen;Region Ost;1;m;30-59;89112;GKV;Asthma;1;112
2024-50;Sachsen;Region Ost;1;m;30-59;89112;GKV;Hypertonie;1;112
2024-50;Sachsen;Region Ost;1;m;30-59;89112;GKV;nan;8;892
2024-50;Sachsen;Region Ost;1;m;60-199;375;PKV;nan;3;335
2024-50;Sachsen;Region Ost;1;m;60-199;89111;GKV;COPD;1;112
2024-50;Sachsen;Region Ost;1;m;60-199;89111;GKV;Chronische Herzkreislauf;1;112
2024-50;Sachsen;Region Ost;1;m;60-199;89111;GKV;Diabetes T2;7;781
2024-50;Sachsen;Region Ost;1;m;60-199;89111;GKV;Hypertonie;5;558
2024-50;Sachsen;Region Ost;1;m;60-199;89111;GKV;nan;39;4350
2024-50;Sachsen;Region Ost;3;f;0-29;375;PKV;nan;1;69
2024-50;Sachsen;Region Ost;3;f;30-59;89112;GKV;nan;3;208
2024-50;Sachsen;Region Ost;3;f;60-199;89111;GKV;Chronische Herzkreislauf;1;69
2024-50;Sachsen;Region Ost;3;f;60-199;89111;GKV;Hypertonie;6;415
2024-50;Sachsen;Region Ost;3;f;60-199;89111;GKV;nan;56;3877
2024-50;Sachsen;Region Ost;3;m;30-59;89111;GKV;nan;1;69
2024-50;Sachsen;Region Ost;3;m;30-59;89112;GKV;Hypertonie;1;69
2024-50;Sachsen;Region Ost;3;m;30-59;89112;GKV;nan;3;208
2024-50;Sachsen;Region Ost;3;m;60-199;375;PKV;nan;1;69
2024-50;Sachsen;Region Ost;3;m;60-199;89111;GKV;Asthma;2;138
2024-50;Sachsen;Region Ost;3;m;60-199;89111;GKV;Hypertonie;5;346
2024-50;Sachsen;Region Ost;3;m;60-199;89111;GKV;nan;31;2146
2024-50;Sachsen-Anhalt;Region Ost;1;f;0-29;89112;GKV;nan;4;189
2024-50;Sachsen-Anhalt;Region Ost;1;f;0-29;89112Y;GKV;nan;1;47
2024-50;Sachsen-Anhalt;Region Ost;1;f;30-59;375;PKV;nan;1;47
2024-50;Sachsen-Anhalt;Region Ost;1;f;30-59;89111;GKV;nan;2;95
2024-50;Sachsen-Anhalt;Region Ost;1;f;30-59;89112;GKV;Chronische Leberkrankheit;1;47
2024-50;Sachsen-Anhalt;Region Ost;1;f;30-59;89112;GKV;Hypertonie;1;47
2024-50;Sachsen-Anhalt;Region Ost;1;f;30-59;89112;GKV;nan;28;1323
2024-50;Sachsen-Anhalt;Region Ost;1;f;60-199;375;PKV;nan;2;95
2024-50;Sachsen-Anhalt;Region Ost;1;f;60-199;89111;GKV;Asthma;1;47
2024-50;Sachsen-Anhalt;Region Ost;1;f;60-199;89111;GKV;Diabetes T2;3;142
2024-50;Sachsen-Anhalt;Region Ost;1;f;60-199;89111;GKV;Hypertonie;6;284
2024-50;Sachsen-Anhalt;Region Ost;1;f;60-199;89111;GKV;nan;100;4726
2024-50;Sachsen-Anhalt;Region Ost;1;m;0-29;89112;GKV;nan;4;189
2024-50;Sachsen-Anhalt;Region Ost;1;m;30-59;375;PKV;nan;1;47
2024-50;Sachsen-Anhalt;Region Ost;1;m;30-59;89111;GKV;nan;2;95
2024-50;Sachsen-Anhalt;Region Ost;1;m;30-59;89112;GKV;Hypertonie;1;47
2024-50;Sachsen-Anhalt;Region Ost;1;m;30-59;89112;GKV;nan;15;709
2024-50;Sachsen-Anhalt;Region Ost;1;m;60-199;2;PKV;nan;1;47
2024-50;Sachsen-Anhalt;Region Ost;1;m;60-199;89111;GKV;Asthma;1;47
2024-50;Sachsen-Anhalt;Region Ost;1;m;60-199;89111;GKV;COPD;1;47
2024-50;Sachsen-Anhalt;Region Ost;1;m;60-199;89111;GKV;Chronische Herzkreislauf;1;47
2024-50;Sachsen-Anhalt;Region Ost;1;m;60-199;89111;GKV;Diabetes T2;3;142
2024-50;Sachsen-Anhalt;Region Ost;1;m;60-199;89111;GKV;Hypertonie;5;236
2024-50;Sachsen-Anhalt;Region Ost;1;m;60-199;89111;GKV;nan;56;2647
2024-50;Sachsen-Anhalt;Region Ost;2;f;30-59;89112;GKV;nan;1;52
2024-50;Sachsen-Anhalt;Region Ost;2;f;60-199;89111;GKV;nan;13;670
2024-50;Sachsen-Anhalt;Region Ost;2;m;30-59;89112;GKV;Hypertonie;1;52
2024-50;Sachsen-Anhalt;Region Ost;2;m;60-199;89111;GKV;nan;8;412
2024-50;Sachsen-Anhalt;Region Ost;3;f;0-29;89112;GKV;nan;6;299
2024-50;Sachsen-Anhalt;Region Ost;3;f;30-59;03003;GKV;nan;1;50
2024-50;Sachsen-Anhalt;Region Ost;3;f;30-59;89112;GKV;Chronische Herzkreislauf;1;50
2024-50;Sachsen-Anhalt;Region Ost;3;f;30-59;89112;GKV;Hypertonie;1;50
2024-50;Sachsen-Anhalt;Region Ost;3;f;30-59;89112;GKV;nan;22;1095
2024-50;Sachsen-Anhalt;Region Ost;3;f;60-199;375;PKV;nan;1;50
2024-50;Sachsen-Anhalt;Region Ost;3;f;60-199;89111;GKV;Chronische Herzkreislauf;1;50
2024-50;Sachsen-Anhalt;Region Ost;3;f;60-199;89111;GKV;Diabetes T2;1;50
2024-50;Sachsen-Anhalt;Region Ost;3;f;60-199;89111;GKV;Hypertonie;11;547
2024-50;Sachsen-Anhalt;Region Ost;3;f;60-199;89111;GKV;nan;43;2140
2024-50;Sachsen-Anhalt;Region Ost;3;m;0-29;89112;GKV;nan;18;896
2024-50;Sachsen-Anhalt;Region Ost;3;m;30-59;375;PKV;nan;1;50
2024-50;Sachsen-Anhalt;Region Ost;3;m;30-59;89112;GKV;Hypertonie;1;50
2024-50;Sachsen-Anhalt;Region Ost;3;m;30-59;89112;GKV;nan;26;1294
2024-50;Sachsen-Anhalt;Region Ost;3;m;60-199;375;PKV;Diabetes T2;1;50
2024-50;Sachsen-Anhalt;Region Ost;3;m;60-199;375;PKV;Hypertonie;1;50
2024-50;Sachsen-Anhalt;Region Ost;3;m;60-199;89111;GKV;Chronische Herzkreislauf;2;100
2024-50;Sachsen-Anhalt;Region Ost;3;m;60-199;89111;GKV;Diabetes T1;1;50
2024-50;Sachsen-Anhalt;Region Ost;3;m;60-199;89111;GKV;Diabetes T2;1;50
2024-50;Sachsen-Anhalt;Region Ost;3;m;60-199;89111;GKV;Hypertonie;4;199
2024-50;Sachsen-Anhalt;Region Ost;3;m;60-199;89111;GKV;nan;23;1145
2024-50;Schleswig-Holstein;Region Nord;1;f;0-29;89112;GKV;nan;3;108
2024-50;Schleswig-Holstein;Region Nord;1;f;30-59;5;PKV;nan;1;36
2024-50;Schleswig-Holstein;Region Nord;1;f;30-59;89112;GKV;Asthma;1;36
2024-50;Schleswig-Holstein;Region Nord;1;f;30-59;89112;GKV;COPD;1;36
2024-50;Schleswig-Holstein;Region Nord;1;f;30-59;89112;GKV;Diabetes T2;1;36
2024-50;Schleswig-Holstein;Region Nord;1;f;30-59;89112;GKV;nan;26;939
2024-50;Schleswig-Holstein;Region Nord;1;f;60-199;375;PKV;nan;7;253
2024-50;Schleswig-Holstein;Region Nord;1;f;60-199;377;PKV;nan;1;36
2024-50;Schleswig-Holstein;Region Nord;1;f;60-199;89111;GKV;COPD;3;108
2024-50;Schleswig-Holstein;Region Nord;1;f;60-199;89111;GKV;Chronische Leberkrankheit;1;36
2024-50;Schleswig-Holstein;Region Nord;1;f;60-199;89111;GKV;Diabetes T2;2;72
2024-50;Schleswig-Holstein;Region Nord;1;f;60-199;89111;GKV;Hypertonie;2;72
2024-50;Schleswig-Holstein;Region Nord;1;f;60-199;89111;GKV;nan;79;2853
2024-50;Schleswig-Holstein;Region Nord;1;f;60-199;89112;GKV;nan;1;36
2024-50;Schleswig-Holstein;Region Nord;1;m;0-29;89112;GKV;Asthma;1;36
2024-50;Schleswig-Holstein;Region Nord;1;m;0-29;89112;GKV;nan;5;180
2024-50;Schleswig-Holstein;Region Nord;1;m;30-59;375;PKV;nan;1;36
2024-50;Schleswig-Holstein;Region Nord;1;m;30-59;7;PKV;Hypertonie;1;36
2024-50;Schleswig-Holstein;Region Nord;1;m;30-59;89112;GKV;Asthma;1;36
2024-50;Schleswig-Holstein;Region Nord;1;m;30-59;89112;GKV;COPD;1;36
2024-50;Schleswig-Holstein;Region Nord;1;m;30-59;89112;GKV;Chronische Herzkreislauf;1;36
2024-50;Schleswig-Holstein;Region Nord;1;m;30-59;89112;GKV;Diabetes T1;1;36
2024-50;Schleswig-Holstein;Region Nord;1;m;30-59;89112;GKV;Diabetes T2;2;72
2024-50;Schleswig-Holstein;Region Nord;1;m;30-59;89112;GKV;Hypertonie;4;144
2024-50;Schleswig-Holstein;Region Nord;1;m;30-59;89112;GKV;nan;21;758
2024-50;Schleswig-Holstein;Region Nord;1;m;60-199;1;PKV;nan;1;36
2024-50;Schleswig-Holstein;Region Nord;1;m;60-199;3;PKV;nan;1;36
2024-50;Schleswig-Holstein;Region Nord;1;m;60-199;375;PKV;nan;10;361
2024-50;Schleswig-Holstein;Region Nord;1;m;60-199;377;PKV;nan;1;36
2024-50;Schleswig-Holstein;Region Nord;1;m;60-199;89111;GKV;COPD;2;72
2024-50;Schleswig-Holstein;Region Nord;1;m;60-199;89111;GKV;Chronische Herzkreislauf;4;144
2024-50;Schleswig-Holstein;Region Nord;1;m;60-199;89111;GKV;Chronische Leberkrankheit;1;36
2024-50;Schleswig-Holstein;Region Nord;1;m;60-199;89111;GKV;Diabetes T2;4;144
2024-50;Schleswig-Holstein;Region Nord;1;m;60-199;89111;GKV;Hypertonie;9;325
2024-50;Schleswig-Holstein;Region Nord;1;m;60-199;89111;GKV;nan;52;1877
2024-50;Schleswig-Holstein;Region Nord;1;m;60-199;89112;GKV;Chronische Herzkreislauf;1;36
2024-50;Schleswig-Holstein;Region Nord;1;m;60-199;89112;GKV;Diabetes T2;1;36
2024-50;Schleswig-Holstein;Region Nord;1;m;60-199;89112;GKV;Hypertonie;1;36
2024-50;Schleswig-Holstein;Region Nord;1;m;60-199;89112;GKV;nan;5;180
2024-50;Schleswig-Holstein;Region Nord;1;u;60-199;375;PKV;nan;1;36
2024-50;Schleswig-Holstein;Region Nord;2;f;30-59;89112;GKV;nan;1;53
2024-50;Schleswig-Holstein;Region Nord;2;f;60-199;89111;GKV;nan;1;53
2024-50;Schleswig-Holstein;Region Nord;2;m;30-59;89112;GKV;nan;1;53
2024-50;Schleswig-Holstein;Region Nord;2;m;60-199;89111;GKV;nan;1;53
2024-50;Schleswig-Holstein;Region Nord;3;f;0-29;89112;GKV;nan;3;60
2024-50;Schleswig-Holstein;Region Nord;3;f;30-59;29;PKV;nan;1;20
2024-50;Schleswig-Holstein;Region Nord;3;f;30-59;375;PKV;nan;2;40
2024-50;Schleswig-Holstein;Region Nord;3;f;30-59;89111;GKV;nan;2;40
2024-50;Schleswig-Holstein;Region Nord;3;f;30-59;89112;GKV;Asthma;1;20
2024-50;Schleswig-Holstein;Region Nord;3;f;30-59;89112;GKV;Diabetes T2;1;20
2024-50;Schleswig-Holstein;Region Nord;3;f;30-59;89112;GKV;Hypertonie;1;20
2024-50;Schleswig-Holstein;Region Nord;3;f;30-59;89112;GKV;nan;34;681
2024-50;Schleswig-Holstein;Region Nord;3;f;30-59;89112Y;GKV;nan;1;20
2024-50;Schleswig-Holstein;Region Nord;3;f;60-199;1;PKV;nan;2;40
2024-50;Schleswig-Holstein;Region Nord;3;f;60-199;375;PKV;nan;11;220
2024-50;Schleswig-Holstein;Region Nord;3;f;60-199;377;PKV;nan;1;20
2024-50;Schleswig-Holstein;Region Nord;3;f;60-199;5;PKV;nan;1;20
2024-50;Schleswig-Holstein;Region Nord;3;f;60-199;89111;GKV;Asthma;1;20
2024-50;Schleswig-Holstein;Region Nord;3;f;60-199;89111;GKV;COPD;3;60
2024-50;Schleswig-Holstein;Region Nord;3;f;60-199;89111;GKV;Chronische Herzkreislauf;2;40
2024-50;Schleswig-Holstein;Region Nord;3;f;60-199;89111;GKV;Chronische Leberkrankheit;2;40
2024-50;Schleswig-Holstein;Region Nord;3;f;60-199;89111;GKV;Diabetes T2;4;80
2024-50;Schleswig-Holstein;Region Nord;3;f;60-199;89111;GKV;Hypertonie;3;60
2024-50;Schleswig-Holstein;Region Nord;3;f;60-199;89111;GKV;nan;113;2265
2024-50;Schleswig-Holstein;Region Nord;3;f;60-199;89112;GKV;Diabetes T2;1;20
2024-50;Schleswig-Holstein;Region Nord;3;f;60-199;89112;GKV;nan;3;60
